formula,chemsys,ehull
Pr1 Y1 Ag1 Ir2 O11,Ag-Ir-O-Pr-Y,0.00528870949218696
Ag5 Te1 O6,Ag-O-Te,-0.004388750833334676
Ag5 Te1 O6,Ag-O-Te,-0.01634875083333398
Ag2 Te2 O7,Ag-O-Te,0.01792018454545463
Ag5 Te1 O6,Ag-O-Te,-0.0138587508333341
Ag4 Te1 O5,Ag-O-Te,0.01546547749999938
Ag2 Te2 O8,Ag-O-Te,-0.022442466666665162
Ag2 Te2 O8,Ag-O-Te,0.002847033333335247
Ag4 Te1 O6,Ag-O-Te,0.011202270454544916
Ag7 Te2 O9,Ag-O-Te,0.009818406851851869
Ag3 Te1 O6,Ag-O-Te,-0.010944386999998557
Ag5 Te2 O8,Ag-O-Te,0.022816272888887212
Ag3 Te1 O5,Ag-O-Te,0.011506973333328396
Ag6 Te2 O8,Ag-O-Te,0.020689631041664214
Ag4 Te1 O5,Ag-O-Te,0.011808677500000364
Ag4 Te2 O8,Ag-O-Te,-0.007061636428574047
Ag6 Te2 O10,Ag-O-Te,0.005030862222216825
Ag4 Te2 O8,Ag-O-Te,0.01815129214285438
Ag3 Te1 O6,Ag-O-Te,-0.010942086999998324
Ag5 Te1 O4,Ag-O-Te,0.021671155499999095
Ag4 Te2 O8,Ag-O-Te,0.00782222071428329
Ag7 Te1 O7,Ag-O-Te,0.0101097949999982
Ag5 Te1 O4,Ag-O-Te,0.017265955499999208
Ag5 Te1 O6,Ag-O-Te,0.012803165833332741
Ag4 Te1 O6,Ag-O-Te,-0.006852002272728086
Tb2 Ho2 Tm2 Al2 Ir4,Al-Ho-Ir-Tb-Tm,-0.010431365574071094
Tb2 Ho1 Tm1 Al4 Ir4,Al-Ho-Ir-Tb-Tm,-0.09773759148148109
Tb1 Ho2 Tm1 Al2 Ir6,Al-Ho-Ir-Tb-Tm,-0.03620132672619025
Tb4 Ho2 Tm1 Al1 Ir4,Al-Ho-Ir-Tb-Tm,0.009176038004629739
Tb2 Ho1 Tm2 Al1 Ir3,Al-Ho-Ir-Tb-Tm,-0.0007037469938255825
Tb1 Ho2 Tm2 Al1 Ir3,Al-Ho-Ir-Tb-Tm,0.01532169019444396
Tb2 Ho3 Tm2 Al1 Ir4,Al-Ho-Ir-Tb-Tm,0.011245919020834272
Tb4 Al3 Fe3 Os2,Al-Fe-Os-Tb,-0.0058284746875010285
Tb4 Al4 Fe2 Os2,Al-Fe-Os-Tb,-0.016085518506945284
Tb4 Al1 Fe4 Os3,Al-Fe-Os-Tb,-0.013402170895831844
Tb4 Al6 Fe1 Os1,Al-Fe-Os-Tb,-0.032436430717592835
Tb4 Al2 Fe2 Os4,Al-Fe-Os-Tb,-0.03586385451388985
Tb4 Al3 Fe3 Os2,Al-Fe-Os-Tb,-0.011745058020834698
Tb6 Al2 Fe6 Os4,Al-Fe-Os-Tb,0.0034939208858020265
Tb2 Al1 Fe1 Os2,Al-Fe-Os-Tb,-0.020570104513889298
Tb4 Al1 Fe1 Os6,Al-Fe-Os-Tb,-0.00838690100694528
Tb4 Al5 Fe2 Os1,Al-Fe-Os-Tb,0.007200967245371004
Tb4 Al3 Fe3 Os2,Al-Fe-Os-Tb,-0.0014059746875005885
Tb4 Al2 Fe4 Os2,Al-Fe-Os-Tb,0.004213854449074184
Tb2 Al1 Fe2 Os1,Al-Fe-Os-Tb,-0.0032310622175923953
Tb6 Al1 Fe4 Os7,Al-Fe-Os-Tb,-0.025864624208331577
Tb6 Al2 Fe5 Os5,Al-Fe-Os-Tb,-0.0262890932129638
Tb2 Al2 Fe1 Os1,Al-Fe-Os-Tb,-0.009590435173612022
Tb4 Al2 Fe2 Os4,Al-Fe-Os-Tb,-0.035240104513889925
Tb4 Al1 Fe4 Os3,Al-Fe-Os-Tb,-0.0026701708958318804
Tb12 Al2 Fe3 Os1,Al-Fe-Os-Tb,0.016749776249999293
Tb4 Al2 Fe4 Os2,Al-Fe-Os-Tb,-0.015536062217591962
Tb4 Al4 Fe2 Os2,Al-Fe-Os-Tb,0.013219648159721764
Tb2 Ho1 Al3 Os2 Rh1,Al-Ho-Os-Rh-Tb,0.013044538287035223
Tb2 Ho1 Al3 Os1 Rh2,Al-Ho-Os-Rh-Tb,-0.017665669531120365
Tb1 Ho2 Al3 Os1 Rh2,Al-Ho-Os-Rh-Tb,0.004482990949072452
Tb2 Ho1 Al3 Os1 Rh2,Al-Ho-Os-Rh-Tb,-0.007995002864452871
Tb1 Ho2 Al3 Os2 Rh1,Al-Ho-Os-Rh-Tb,0.013976362129627162
Tb4 Ho10 Al2 Os1 Rh3,Al-Ho-Os-Rh-Tb,0.02871029312500184
Tb2 Ho2 Al4 Os2 Rh2,Al-Ho-Os-Rh-Tb,0.022377570173610195
Tb2 Ho2 Al2 Os2 Rh2,Al-Ho-Os-Rh-Tb,0.026031414100000205
Al1 V8 Ga3 N2,Al-Ga-N-V,0.023513146970896237
Al1 V6 Ga1 N2,Al-Ga-N-V,0.005270626611110885
Al1 V6 Ga1 N1,Al-Ga-N-V,-0.024943933518519756
Al2 V12 Ga2 N4,Al-Ga-N-V,0.01607537661110925
Al1 V6 Ga1 N1,Al-Ga-N-V,-0.012122266851854135
Al2 V5 Ga1 N1,Al-Ga-N-V,0.011282745061730104
Al1 V8 Ga1 N2,Al-Ga-N-V,0.007537702638888533
Al2 V6 Ga2 N1,Al-Ga-N-V,0.01045537284511422
Ca1 Pr1 Al2 Cu4,Al-Ca-Cu-Pr,-0.0051613415625002546
Ca3 Pr1 Al7 Cu1,Al-Ca-Cu-Pr,0.014349936282051612
Ca2 Pr1 Al2 Cu4,Al-Ca-Cu-Pr,0.0026757333333335964
Ca2 Pr1 Al7 Cu2,Al-Ca-Cu-Pr,-0.0033297226388881995
Ca1 Pr1 Al1 Cu9,Al-Ca-Cu-Pr,0.019417851987181045
Ca1 Pr2 Al2 Cu4,Al-Ca-Cu-Pr,0.004794406111112259
Ca1 Pr1 Al4 Cu2,Al-Ca-Cu-Pr,0.020894660133927268
Ca1 Pr1 Al5 Cu3,Al-Ca-Cu-Pr,0.01812928100000022
Ca1 Pr3 Al4 Cu4,Al-Ca-Cu-Pr,0.012998279166667182
Ca1 Pr1 Al6 Cu4,Al-Ca-Cu-Pr,0.019954960833334034
Ca2 Pr2 Al4 Cu4,Al-Ca-Cu-Pr,0.019289764999999903
Ca1 Pr1 Al4 Cu4,Al-Ca-Cu-Pr,0.0021589516071438553
Ca1 Pr1 Al1 Cu4,Al-Ca-Cu-Pr,-0.0043304714285712365
Ca1 Pr5 Al6 Cu4,Al-Ca-Cu-Pr,0.027666883124999764
Ca1 Pr2 Al2 Cu9,Al-Ca-Cu-Pr,0.021730045476190618
Ca2 Pr2 Al4 Cu4,Al-Ca-Cu-Pr,0.02531634833333296
Ca2 Pr2 Al4 Cu4,Al-Ca-Cu-Pr,0.023243348333333635
Ca1 Pr1 Al5 Cu3,Al-Ca-Cu-Pr,0.020864081000000034
Ca3 Pr3 Al4 Cu6,Al-Ca-Cu-Pr,0.029253265625000857
Ca1 Pr3 Al2 Cu4,Al-Ca-Cu-Pr,0.027024690000000184
Ca3 Pr1 Al4 Cu4,Al-Ca-Cu-Pr,0.010777265089286114
Ca1 Pr2 Al3 Cu8,Al-Ca-Cu-Pr,0.01826204535714382
Ca1 Pr1 Al1 Cu2,Al-Ca-Cu-Pr,0.012644115999998817
Ca2 Pr1 Al7 Cu2,Al-Ca-Cu-Pr,0.021318610694445184
Ca1 Pr2 Al5 Cu4,Al-Ca-Cu-Pr,0.01823460833333357
Ca2 Pr2 Al2 Cu4,Al-Ca-Cu-Pr,0.022340415999998697
Ca2 Pr1 Al6 Cu3,Al-Ca-Cu-Pr,-0.013047825565476678
Ca1 Pr2 Al3 Cu3,Al-Ca-Cu-Pr,0.015642691111111162
Ca3 Pr1 Al6 Cu2,Al-Ca-Cu-Pr,0.024061489861110452
Ca3 Pr1 Al6 Cu2,Al-Ca-Cu-Pr,0.02025798986111038
Ca3 Pr1 Al6 Cu2,Al-Ca-Cu-Pr,0.02090390652777696
Ca1 Pr3 Al2 Cu4,Al-Ca-Cu-Pr,0.0050306900000007815
Ca1 Pr2 Al7 Cu2,Al-Ca-Cu-Pr,0.009655580224359639
Ca2 Pr1 Al3 Cu6,Al-Ca-Cu-Pr,0.018021783541666725
Ca2 Pr1 Al1 Cu8,Al-Ca-Cu-Pr,0.019388958541665335
Ca2 Pr4 Al6 Cu4,Al-Ca-Cu-Pr,0.026635760625001836
Ca2 Pr1 Al3 Cu6,Al-Ca-Cu-Pr,0.0115034502083331
Ca2 Pr2 Al1 Cu6,Al-Ca-Cu-Pr,0.004672417954545871
Ca1 Pr1 Al2 Cu4,Al-Ca-Cu-Pr,-0.010405091562500246
Ca3 Pr1 Al2 Cu4,Al-Ca-Cu-Pr,0.0167953989999976
Ca2 Pr1 Al5 Cu6,Al-Ca-Cu-Pr,0.0038734831887747845
Ca1 Pr1 Al2 Cu4,Al-Ca-Cu-Pr,0.01832053343749962
Dy3 Ge1 As2 Rh3,As-Dy-Ge-Rh,-0.05928607238215289
Dy4 Ge3 As1 Rh4,As-Dy-Ge-Rh,0.023542826666667516
Dy1 Ge2 As2 Rh6,As-Dy-Ge-Rh,-0.039699145933442814
Dy3 Ge4 As1 Rh10,As-Dy-Ge-Rh,0.005292184255191401
Dy3 Ge2 As1 Rh3,As-Dy-Ge-Rh,0.009560605555556378
Dy1 Ge2 As2 Rh6,As-Dy-Ge-Rh,-0.052608055024352396
Ni1 As2 F12,As-F-Ni,0.006426841333334821
Ni1 As2 F12,As-F-Ni,0.0003081080000013614
Ni1 As2 F12,As-F-Ni,0.02328070800000237
Rb5 Co1 As2 O8,As-Co-O-Rb,-0.1565627802968752
Rb2 Co1 As1 O6,As-Co-O-Rb,-0.11464736341666892
Rb2 Co1 As4 O8,As-Co-O-Rb,0.014358506583331376
Rb2 Co1 As3 O9,As-Co-O-Rb,-0.08841989309375098
Rb2 Co1 As2 O7,As-Co-O-Rb,-0.18442453744791276
Rb2 Co2 As2 O6,As-Co-O-Rb,0.02764491166666705
Rb1 Co1 As3 O7,As-Co-O-Rb,0.006809576041666432
Rb3 Co2 As2 O1,As-Co-O-Rb,-0.26626061142578106
Rb3 Co1 As4 O12,As-Co-O-Rb,-0.11683981786718878
Y1 Er2 Ti4 Si4 Au1,Au-Er-Si-Ti-Y,0.05293266748333547
Y1 Er3 Ti4 Si3 Au1,Au-Er-Si-Ti-Y,0.051262191666669565
Y2 Er2 Ti4 Si3 Au1,Au-Er-Si-Ti-Y,0.04954320805555401
Y1 Er2 Ti4 Si4 Au1,Au-Er-Si-Ti-Y,0.05504733415000196
Y2 Er2 Ti4 Si3 Au1,Au-Er-Si-Ti-Y,0.050344291388887186
Y2 Er3 Ti4 Si4 Au2,Au-Er-Si-Ti-Y,0.07329859587778031
Co2 Te8 Au1,Au-Co-Te,-0.03860842969696865
Co1 Te6 Au1,Au-Co-Te,-0.03229637833333365
Co1 Te6 Au1,Au-Co-Te,-0.053293878333333655
Co2 Te6 Au1,Au-Co-Te,-0.00028022124999971254
Co1 Te4 Au1,Au-Co-Te,0.0022357847916669726
Co1 Te4 Au1,Au-Co-Te,0.02210745145833304
Co4 Te12 Au2,Au-Co-Te,0.0072364454166669034
Co1 Te8 Au2,Au-Co-Te,-0.024228103636365184
Co2 Te8 Au1,Au-Co-Te,-0.04066388424242273
Co4 Te8 Au1,Au-Co-Te,0.027614476923077724
Co2 Te8 Au2,Au-Co-Te,0.008779534791666599
Co2 Te6 Au2,Au-Co-Te,0.022504600875000058
Co4 Te8 Au2,Au-Co-Te,-0.0023454142857151083
Co2 Te6 Au1,Au-Co-Te,-0.005434776805555153
Co1 Te6 Au2,Au-Co-Te,0.023399901944444856
Co1 Te6 Au1,Au-Co-Te,-0.05881850333333327
Co2 Te8 Au2,Au-Co-Te,0.013294534791666202
Co1 Te4 Au2,Au-Co-Te,0.017878101249999112
Co2 Te12 Au2,Au-Co-Te,-0.05409431583333335
Ta2 B1 Ru2 Rh4,B-Rh-Ru-Ta,-0.0013228165637855227
Ta2 B1 Ru1 Rh5,B-Rh-Ru-Ta,0.00504502671883067
Ta2 B1 Ru4 Rh2,B-Rh-Ru-Ta,0.008624753353915438
Ta2 B1 Ru3 Rh3,B-Rh-Ru-Ta,0.010175801728394163
Ba2 Li2 Y2 O6,Ba-Li-O-Y,-0.013321904583333932
Ba2 Li2 Y2 O6,Ba-Li-O-Y,0.005571595416665076
Ba2 Li2 Y2 O6,Ba-Li-O-Y,0.012862178749998066
Ba2 Li2 Tb2 Se6,Ba-Li-Se-Tb,0.0014892633333305483
Ba2 Li2 Tb2 Se6,Ba-Li-Se-Tb,-0.01739765333333576
Ba3 Li2 Tb3 Se8,Ba-Li-Se-Tb,0.006829968125000363
Ba2 Li2 Tb3 Se7,Ba-Li-Se-Tb,-0.01495089214285894
Ba2 Li2 Tb4 Se8,Ba-Li-Se-Tb,-0.005158571249999078
Be6 V3 Co3,Be-Co-V,-0.015093357916668104
Be1 V1 Co2,Be-Co-V,0.0012065349999996755
Be1 V1 Co2,Be-Co-V,0.021855285000000002
Be1 V2 Co5,Be-Co-V,0.028515061041666456
Be1 V1 Co2,Be-Co-V,0.021856284999999254
Be8 V2 Co2,Be-Co-V,-0.005559046666666845
Be7 V1 Co4,Be-Co-V,0.01422636500000074
Be8 V1 Co3,Be-Co-V,0.005213151250000436
Be6 V3 Co4,Be-Co-V,-0.02773358198717979
Be4 V1 Co1,Be-Co-V,0.0019419533333335792
Be2 V2 Co4,Be-Co-V,0.0012074099999992427
Be8 V3 Co1,Be-Co-V,-0.026334577916666824
Be8 V1 Co3,Be-Co-V,-0.004636765416666577
Be8 V3 Co1,Be-Co-V,-0.027032661249999812
Be5 V1 Co6,Be-Co-V,-0.023480081666665598
Be6 V4 Co2,Be-Co-V,-0.0069177596969698385
Be7 V3 Co2,Be-Co-V,-0.012534794444444941
Be2 V1 Co3,Be-Co-V,-0.016029773333333885
Be3 V1 Co4,Be-Co-V,-0.027194177500000194
Be8 V2 Co2,Be-Co-V,-0.004763046666666604
Be7 V4 Co1,Be-Co-V,-0.00422905943181906
Be3 V2 Co1,Be-Co-V,0.007202323636363417
Be6 V3 Co9,Be-Co-V,-0.016087884444444533
Be9 V2 Co1,Be-Co-V,0.017357614625000295
Be6 V1 Co3,Be-Co-V,0.010253115999999451
Tm12 Co1 Cu4 Bi1,Bi-Co-Cu-Tm,0.025519282604937743
Tm10 Co3 Cu1 Bi2,Bi-Co-Cu-Tm,0.01588109049999975
Tm12 Co1 Cu3 Bi2,Bi-Co-Cu-Tm,0.027303401555555773
Tm9 Co3 Cu2 Bi2,Bi-Co-Cu-Tm,0.015033917463235902
Tm12 Co4 Cu1 Bi1,Bi-Co-Cu-Tm,-0.005590917543210061
Tm12 Co3 Cu2 Bi1,Bi-Co-Cu-Tm,0.014960445469135664
Tm10 Co2 Cu2 Bi2,Bi-Co-Cu-Tm,0.005401490444444157
Tm10 Co1 Cu3 Bi2,Bi-Co-Cu-Tm,0.00018664883333396887
Tm12 Co3 Cu2 Bi1,Bi-Co-Cu-Tm,0.00030905658024593663
Tm10 Co2 Cu2 Bi2,Bi-Co-Cu-Tm,0.010370552944444
Tm12 Co3 Cu1 Bi2,Bi-Co-Cu-Tm,0.02493173108641944
Tm12 Co3 Cu2 Bi1,Bi-Co-Cu-Tm,0.0040003899135800935
Tm12 Co2 Cu3 Bi1,Bi-Co-Cu-Tm,0.01628653070370234
Tm7 Co2 Cu1 Bi2,Bi-Co-Cu-Tm,0.014773450196077675
Ca3 Bi2 Pt1 Pb3,Bi-Ca-Pb-Pt,0.018866409888888214
Ca1 Bi2 Pt2 Pb1,Bi-Ca-Pb-Pt,-0.0009896869444423473
Ca5 Bi6 Pt6 Pb1,Bi-Ca-Pb-Pt,-0.010609435092591823
Ca3 Bi2 Pt3 Pb1,Bi-Ca-Pb-Pt,-0.014397604074074088
Ca3 Bi1 Pt2 Pb3,Bi-Ca-Pb-Pt,0.0028468938333308103
Ca4 Bi2 Pt4 Pb2,Bi-Ca-Pb-Pt,-0.0025388765277769565
Ca2 Bi3 Pt3 Pb1,Bi-Ca-Pb-Pt,-0.0011956999074076435
Ca5 Bi3 Pt6 Pb4,Bi-Ca-Pb-Pt,0.017408584212963873
Ca4 Bi2 Pt4 Pb2,Bi-Ca-Pb-Pt,-0.002648626527776976
Ca1 Bi1 Pt2 Pb2,Bi-Ca-Pb-Pt,0.010886917361111692
Ca3 Bi1 Pt3 Pb2,Bi-Ca-Pb-Pt,-0.010046537277777823
Ca2 Bi6 Pt6 Pb4,Bi-Ca-Pb-Pt,0.008993270462964276
Ca2 Bi2 Pt3 Pb2,Bi-Ca-Pb-Pt,0.003441036296294442
Ca3 Bi3 Pt1 Pb2,Bi-Ca-Pb-Pt,0.018707496018518732
Ca4 Bi3 Pt4 Pb1,Bi-Ca-Pb-Pt,-0.017054301180555953
La2 Tb2 Co2 Br2,Br-Co-La-Tb,-0.01085604263235318
La1 Tb3 Co1 Br5,Br-Co-La-Tb,-4.4986125000257005e-05
La2 Tb5 Co1 Br12,Br-Co-La-Tb,-0.0021193013083324885
La2 Tb2 Co1 Br5,Br-Co-La-Tb,-0.001595668166666897
La2 Tb2 Co4 Br2,Br-Co-La-Tb,-0.0598466525176482
La1 Tb3 Co4 Br2,Br-Co-La-Tb,-0.05121855434117606
La3 Tb4 Co1 Br12,Br-Co-La-Tb,0.002600257670831496
La1 Tb1 Co2 Br2,Br-Co-La-Tb,-0.008856031254903307
La1 Tb6 Co1 Br12,Br-Co-La-Tb,0.004001790875000744
La3 Tb1 Co4 Br2,Br-Co-La-Tb,-0.08622251567142847
La2 Tb4 Co3 Br3,Br-Co-La-Tb,0.001133539181370935
La4 Tb2 Co3 Br3,Br-Co-La-Tb,-0.03726512444607888
La1 Tb1 Co2 Br1,Br-Co-La-Tb,-0.061976352517648436
La1 Tb1 Co2 Br1,Br-Co-La-Tb,-0.06019415251764837
La4 Tb2 Co3 Br3,Br-Co-La-Tb,-0.03742029111274636
La5 Tb1 Co3 Br3,Br-Co-La-Tb,-0.05374653959313758
La5 Tb2 Co1 Br12,Br-Co-La-Tb,-0.003471791116668399
La2 Tb2 Co4 Br2,Br-Co-La-Tb,-0.061174552517648806
La6 Tb1 Co1 Br12,Br-Co-La-Tb,-0.006157384155883072
La5 Tb1 Co3 Br3,Br-Co-La-Tb,-0.053122789593137654
La1 Tb4 Co1 Br8,Br-Co-La-Tb,0.022675095032565373
La4 Tb2 Co3 Br3,Br-Co-La-Tb,-0.031845707779412535
La3 Tb1 Co1 Br5,Br-Co-La-Tb,-0.017995700558825156
La5 Tb1 Co3 Br3,Br-Co-La-Tb,-0.03629303959313823
La2 Tb2 Co1 Br4,Br-Co-La-Tb,-0.0060215758888881865
La3 Tb1 Co2 Br2,Br-Co-La-Tb,-0.042203790352941084
La3 Tb3 Co1 Br12,Br-Co-La-Tb,0.0270252795580479
La4 Tb3 Co1 Br12,Br-Co-La-Tb,0.00336356664999915
La6 Tb2 Co4 Br4,Br-Co-La-Tb,-0.042795477852940245
La6 Tb2 Co3 Br4,Br-Co-La-Tb,-0.018558803572548577
La7 Tb1 Co4 Br4,Br-Co-La-Tb,-0.05887745043750048
La5 Tb3 Co3 Br7,Br-Co-La-Tb,-0.020624463702614726
La5 Tb3 Co4 Br4,Br-Co-La-Tb,-0.027074228992648663
La1 Tb1 Co2 Br2,Br-Co-La-Tb,-0.008932364588236652
La2 Tb4 Co1 Br9,Br-Co-La-Tb,0.0045178042291667
La3 Tb3 Co2 Br6,Br-Co-La-Tb,0.014797486117647196
La2 Tb4 Co3 Br3,Br-Co-La-Tb,0.0017603725147052884
La5 Tb1 Co3 Br3,Br-Co-La-Tb,-0.053051622926470365
La2 Tb3 Co2 Br4,Br-Co-La-Tb,-0.010060706983959555
La3 Tb1 Co1 Br4,Br-Co-La-Tb,-0.016497853111111738
La4 Tb4 Co3 Br4,Br-Co-La-Tb,0.00360393224444433
La3 Tb3 Co3 Br3,Br-Co-La-Tb,-0.01742495929902077
La3 Tb3 Co3 Br3,Br-Co-La-Tb,-0.012581542632354115
Rb1 Dy6 C1 Br10,Br-C-Dy-Rb,-0.03481287576388947
Rb1 Dy4 C1 Br6,Br-C-Dy-Rb,-0.0067771947569443824
Rb1 Dy6 C2 Br7,Br-C-Dy-Rb,-0.015415154895834782
Rb1 Dy4 C2 Br4,Br-C-Dy-Rb,-0.10166483103535384
Rb2 Dy5 C2 Br9,Br-C-Dy-Rb,0.0017562484413584656
Rb1 Dy4 C1 Br6,Br-C-Dy-Rb,-0.007638361423611073
Rb1 Dy8 C4 Br5,Br-C-Dy-Rb,-0.03753272454732581
Er2 Cd1 Br2,Br-Cd-Er,-0.5320513250000007
Er4 Cd1 Br13,Br-Cd-Er,-1.8265027288888898
Er7 Cd1 Br12,Br-Cd-Er,-1.5736499112500004
Er2 Cd1 Br2,Br-Cd-Er,-0.5320993250000008
Er5 Cd1 Br12,Br-Cd-Er,-1.724345713611111
Er2 Cd2 Br8,Br-Cd-Er,-1.1902031441666656
Er4 Cd2 Br4,Br-Cd-Er,-0.5374135250000012
Er2 Cd2 Br13,Br-Cd-Er,-1.1330737679411764
Er3 Cd1 Br12,Br-Cd-Er,-1.7338700290624995
Er2 Cd1 Br6,Br-Cd-Er,-1.5553588316666662
Er3 Cd1 Br12,Br-Cd-Er,-1.7276799665624996
Er3 Cd1 Br11,Br-Cd-Er,-1.8009994000000003
Er2 Cd2 Br8,Br-Cd-Er,-1.1794736441666656
Er4 Cd1 Br15,Br-Cd-Er,-1.8341342025000005
Er6 Cd1 Br12,Br-Cd-Er,-1.655825107105263
Er3 Cd2 Br13,Br-Cd-Er,-1.5123831802777778
Er6 Cd3 Br6,Br-Cd-Er,-0.5302842583333338
Er3 Cd1 Br12,Br-Cd-Er,-1.7235221540624996
Er1 Cd1 Br7,Br-Cd-Er,-1.0977966399999999
Er3 Cd2 Br15,Br-Cd-Er,-1.40096770875
Er4 Cd1 Br7,Br-Cd-Er,-1.4162082775000004
Er4 Cd1 Br7,Br-Cd-Er,-1.4172401108333337
Er3 Cd1 Br4,Br-Cd-Er,-1.0483692181250004
Er2 Cd2 Br8,Br-Cd-Er,-1.1876431441666662
Er3 Cd1 Br11,Br-Cd-Er,-1.779434666666666
Er2 Cd1 Br6,Br-Cd-Er,-1.555255831666667
Li3 Hg7 Br2 O4,Br-Hg-Li-O,-0.009220514179689054
Li1 Hg2 Br1 O5,Br-Hg-Li-O,-0.07112213447420634
Li2 Hg4 Br2 O4,Br-Hg-Li-O,-0.06727234187499986
Li2 Hg4 Br2 O4,Br-Hg-Li-O,-0.0715466752083338
Li2 Hg2 Br3 O11,Br-Hg-Li-O,-0.08041788437004094
Li4 Hg2 Br2 O2,Br-Hg-Li-O,-0.04743431899999928
Li2 Hg2 Br2 O2,Br-Hg-Li-O,-0.058718173125000384
Li3 Hg1 Br1 O5,Br-Hg-Li-O,-0.07034057836607222
Li4 Hg3 Br4 O3,Br-Hg-Li-O,-0.025406932142856498
Li4 Hg1 Br2 O2,Br-Hg-Li-O,-0.06496757611111192
Li3 Hg1 Br1 O5,Br-Hg-Li-O,-0.08576917836607212
Li2 Hg2 Br2 O8,Br-Hg-Li-O,-0.12170376450255116
Li2 Hg2 Br2 O2,Br-Hg-Li-O,-0.03266567312500035
Li2 Hg1 Br2 O7,Br-Hg-Li-O,-0.07370302869047674
Li2 Hg2 Br2 O2,Br-Hg-Li-O,-0.03683329812500036
Li4 Hg1 Br2 O2,Br-Hg-Li-O,-0.04090102055555622
La2 Cr4 Mo4 C8,C-Cr-La-Mo,-0.03257338874999505
La1 Cr2 Mo2 C4,C-Cr-La-Mo,-0.053797499861104825
