formula,chemsys,ehull
Zn1 Ag7 O8,Ag-Zn-O,0.04886444718749949
Zn4 Ag8 O8,Ag-Zn-O,0.059314111000000835
Ag1 Au3 O4,Ag-Au-O,0.021698274791666528
Ag1 Au3 O6,Ag-Au-O,0.004428229416666873
Ca4 Ag1 O5,Ag-Ca-O,0.03192975650000207
Ca4 Ag1 O5,Ag-Ca-O,0.030539698500001933
Ca4 Ag1 O5,Ag-Ca-O,0.028163411500002233
La2 Ag1 O2,Ag-La-O,0.0
La2 Ag1 O4,Ag-La-O,0.016433613214279497
La3 Ag1 O6,Ag-La-O,0.0
La1 Ag1 O2,Ag-La-O,0.0018512612500005687
Y1 Ag1 O2,Ag-Y-O,0.0012035299999997306
Y3 Ag1 O6,Ag-Y-O,0.007123232999999729
Y3 Ag1 O6,Ag-Y-O,0.0
Al2 Os4 O12,Al-Os-O,0.025123512070702958
Al2 Ru4 O12,Al-Ru-O,0.02750630427083589
Al2 Rh2 O6,Al-Rh-O,0.020383239750000115
Al2 Os2 O8,Al-Os-O,0.005748097878784719
Al2 Os2 O8,Al-Os-O,0.020713146212118616
Al2 Os2 O8,Al-Os-O,0.017903336212119925
Al2 Ru2 O8,Al-Ru-O,0.03749226223958413
Al1 Rh5 O12,Al-Rh-O,0.0
Al1 Rh5 O12,Al-Rh-O,0.00012983222222207047
Al1 Ru5 O12,Al-Ru-O,0.020529804635414983
Al1 Os3 O8,Al-Os-O,0.0
Al1 Rh3 O8,Al-Rh-O,0.005634506333333178
Al1 Ru3 O8,Al-Ru-O,0.023877952786457435
Nb2 Au2 O8,Au-Nb-O,0.0
Y6 Au2 O12,Au-Y-O,0.0068019788750017796
Sc4 Au2 O2,Au-Sc-O,0.011292665234374333
Sc6 Au2 O2,Au-Sc-O,0.0012185819999999126
Sc6 Au2 O2,Au-Sc-O,0.03008238299999988
Sc6 Au2 O2,Au-Sc-O,0.0
Sc6 Au2 O2,Au-Sc-O,0.0008856020000012066
Zr6 Au2 O2,Au-Zr-O,0.0
Pd1 Au2 O4,Au-Pd-O,0.03592588071428171
Pd2 Au2 O4,Au-Pd-O,0.03229674291666562
Sc2 Au2 O4,Au-Sc-O,0.0168366616666642
Pb2 Au2 O6,Au-Pb-O,0.024054227000004147
Pd2 Au2 O6,Au-Pd-O,0.029104598999994735
Tl2 Au2 O6,Au-Tl-O,0.0
Tl2 Au2 O6,Au-Tl-O,0.02906292699999824
Y2 Au2 O6,Au-Y-O,0.028086216000001052
Y2 Au2 O6,Au-Y-O,0.0
Ta2 Au2 O8,Au-Ta-O,0.0027366100000003613
Be1 Au3 O4,Au-Be-O,0.08174333312500082
Cd1 Au3 O6,Au-Cd-O,0.024952124250004815
Cd1 Au3 O6,Au-Cd-O,0.016428186250005083
Cd1 Au3 O6,Au-Cd-O,0.03559720925000498
Hg1 Au3 O6,Au-Hg-O,0.00405675525000504
In1 Au3 O6,Au-In-O,0.0
Mg1 Au3 O4,Au-Mg-O,0.044000459375000744
Mg1 Au3 O6,Au-Mg-O,0.06172008225000525
Mg1 Au3 O6,Au-Mg-O,0.007812684250005475
Mg1 Au3 O6,Au-Mg-O,0.04302484925000627
Pd1 Au3 O4,Au-Pd-O,0.07382732062499997
Pb1 Au3 O6,Au-Pb-O,0.0
Pd1 Au3 O6,Au-Pd-O,0.021494077999997252
Pd2 Au3 O6,Au-Pd-O,0.02670061878787866
Pd1 Au3 O6,Au-Pd-O,0.024698920999997043
Pd1 Au3 O6,Au-Pd-O,0.03494759699999772
Sc1 Au3 O6,Au-Sc-O,0.028578030000000254
Sc1 Au3 O6,Au-Sc-O,0.0
Y1 Au3 O6,Au-Y-O,0.002311655000000634
Y1 Au3 O6,Au-Y-O,0.0
Zn1 Au3 O6,Au-Zn-O,0.03750800325000547
Zn1 Au3 O6,Au-Zn-O,0.013884588250005159
Pd3 Au3 O8,Au-Pd-O,0.006544891428569954
Mg2 Au4 O6,Au-Mg-O,0.01873963166666659
Mg2 Au4 O8,Au-Mg-O,0.01113750714285544
Sc12 Au4 O2,Au-Sc-O,0.020021374999999786
Sc12 Au4 O3,Au-Sc-O,0.013644091842105688
Be1 Au5 O6,Au-Be-O,0.10157390069444272
Mg3 Au5 O8,Au-Mg-O,0.02704242656249889
Mg3 Au5 O8,Au-Mg-O,0.020979119687499548
Pd3 Au5 O12,Au-Pd-O,0.023772235999999225
Pd1 Au5 O6,Au-Pd-O,0.0547962215277753
Pd3 Au5 O8,Au-Pd-O,0.05361705802083083
Sc1 Au1 O2,Au-Sc-O,0.01707797041666481
Pd2 Au1 O4,Au-Pd-O,0.021585277857142593
Tl3 Au1 O6,Au-Tl-O,0.0
Y3 Au1 O6,Au-Y-O,0.007600164375000773
Ta2 Au1 O7,Au-Ta-O,0.02472502900000073
Sc4 Au1 O8,Au-Sc-O,0.02604167937499824
Rb1 Ba12 O5,Ba-Rb-O,0.027281529166667262
Cs10 Ba2 O6,Ba-Cs-O,0.014844166666667657
Cs2 Ba2 O3,Ba-Cs-O,0.010582952857140171
Cs2 Ba2 O6,Ba-Cs-O,0.024795785000000237
Cs4 Ba2 O4,Ba-Cs-O,0.029981299000001904
Cs4 Ba2 O4,Ba-Cs-O,0.02947192700000212
Ba2 Li2 O2,Ba-Li-O,0.0692998600000001
Ba2 Li4 O4,Ba-Li-O,0.061278754000000824
Ba2 Li4 O4,Ba-Li-O,0.029355323000000766
Ba2 Li4 O4,Ba-Li-O,0.06064645500000054
Ba2 Li7 O1,Ba-Li-O,0.07118222641666616
Ba2 Li8 O1,Ba-Li-O,0.05355292499999997
Ba2 Li9 O1,Ba-Li-O,0.06830450465277771
Rb2 Ba2 O3,Ba-Rb-O,0.014506681071428495
Rb2 Ba2 O3,Ba-Rb-O,0.019173618214285426
Rb4 Ba2 O4,Ba-Rb-O,0.016619808500000666
Rb6 Ba2 O4,Ba-Rb-O,0.002735082749997453
Cs2 Ba3 O4,Ba-Cs-O,0.03510318222222075
Ba3 Li1 O4,Ba-Li-O,0.08432246749999983
Rb1 Ba3 O4,Ba-Rb-O,0.036122927499999236
Rb3 Ba3 O5,Ba-Rb-O,0.03686711340909188
Rb4 Ba3 O5,Ba-Rb-O,0.026654303749999997
Rb9 Ba3 O8,Ba-Rb-O,0.01563733212500029
Cs2 Ba4 O2,Ba-Cs-O,0.01595926551724114
Cs2 Ba4 O2,Ba-Cs-O,0.03417425551724085
Cs2 Ba4 O2,Ba-Cs-O,0.01968889551724118
Cs3 Ba4 O2,Ba-Cs-O,0.0351175162452102
Cs4 Ba4 O2,Ba-Cs-O,0.03609624582758597
Cs4 Ba4 O6,Ba-Cs-O,0.02434511214285351
Cs8 Ba4 O8,Ba-Cs-O,0.012640728500001863
Ba4 Li2 O4,Ba-Li-O,0.06385687400000073
Ba4 Li1 O5,Ba-Li-O,0.06557526699999983
Rb2 Ba4 O2,Ba-Rb-O,0.019258337500000167
Rb2 Ba4 O2,Ba-Rb-O,0.00023227000000014542
Rb2 Ba4 O2,Ba-Rb-O,0.0
Rb3 Ba4 O2,Ba-Rb-O,0.01229616472222217
Rb4 Ba4 O2,Ba-Rb-O,0.003808966500000288
Rb6 Ba4 O2,Ba-Rb-O,0.018941495833332933
Rb1 Ba4 O5,Ba-Rb-O,0.035033864999999054
Rb4 Ba4 O6,Ba-Rb-O,0.004749813928571989
Ba5 Li2 O4,Ba-Li-O,0.07950669090909024
Rb1 Ba5 O6,Ba-Rb-O,0.02232566250000101
Rb2 Ba5 O6,Ba-Rb-O,0.018913520576924192
Rb1 Ba5 O6,Ba-Rb-O,0.01861491333333376
Rb4 Ba5 O7,Ba-Rb-O,0.02816919906249904
Cs1 Ba6 O2,Ba-Cs-O,0.043335479118773446
Ba6 Li2 O8,Ba-Li-O,0.08833178812500009
Rb1 Ba6 O2,Ba-Rb-O,0.04110884166666695
Rb2 Ba6 O2,Ba-Rb-O,0.03650824299999922
Rb3 Ba6 O2,Ba-Rb-O,0.03754121840909086
Rb1 Ba6 O7,Ba-Rb-O,0.022472595000000872
Rb4 Ba6 O8,Ba-Rb-O,0.014499779166662563
Rb2 Ba7 O9,Ba-Rb-O,0.03430784833333256
Cs1 Ba8 O2,Ba-Cs-O,0.05197307109717819
Ba8 Li5 O7,Ba-Li-O,0.07494789899999965
Rb4 Ba8 O6,Ba-Rb-O,0.024078798611109953
Rb1 Ba8 O9,Ba-Rb-O,0.01618202111110989
Rb1 Ba9 O10,Ba-Rb-O,0.013656479499999818
Rb3 Ba9 O4,Ba-Rb-O,0.0348192059375001
Cs2 Ba1 O2,Ba-Cs-O,0.011110468000001816
Cs2 Ba1 O2,Ba-Cs-O,0.012149972000001341
Cs2 Ba1 O5,Ba-Cs-O,0.005601828749998816
Cs4 Ba1 O3,Ba-Cs-O,0.01111339874999917
Cs5 Ba1 O3,Ba-Cs-O,0.016759131111112158
Cs5 Ba1 O4,Ba-Cs-O,0.04713040899999932
Cs5 Ba1 O4,Ba-Cs-O,0.0542920269999998
Rb2 Ba1 O2,Ba-Rb-O,0.015628657500000642
Rb5 Ba1 O4,Ba-Rb-O,0.03688716775000067
Rb9 Ba1 O5,Ba-Rb-O,0.0
Cs11 Be2 O5,Be-Cs-O,0.0006782717337174837
Cs12 Be2 O6,Be-Cs-O,0.0
Cs2 Be2 O3,Be-Cs-O,0.03022422428571403
Cs2 Be2 O3,Be-Cs-O,0.02256266999999923
Cs2 Be2 O3,Be-Cs-O,0.022589161428570925
Cs2 Be2 O3,Be-Cs-O,0.0
Cs4 Be2 O4,Be-Cs-O,0.0005147569999994772
Be2 Mo2 O8,Be-Mo-O,0.002435334166666081
Be2 Mo2 O8,Be-Mo-O,0.002290625833333948
Be2 Mo2 O8,Be-Mo-O,0.0034645008333331617
Be2 Mo2 O8,Be-Mo-O,0.0
Be2 Mo2 O8,Be-Mo-O,0.0034197625000000897
Be2 Mo2 O8,Be-Mo-O,0.003278675833334077
Be2 Mo2 O8,Be-Mo-O,1.9841666674125236e-06
Be2 Zn8 O10,Be-Zn-O,0.024229293999997736
Rb2 Be2 O3,Be-Rb-O,0.0311397642857143
Rb2 Be2 O3,Be-Rb-O,0.029209581428571774
Rb2 Be2 O3,Be-Rb-O,0.027546062857142672
Rb2 Be2 O3,Be-Rb-O,0.0
Rb2 Be2 O3,Be-Rb-O,0.00458601428571459
Rb4 Be2 O4,Be-Rb-O,0.0
Rb4 Be2 O4,Be-Rb-O,0.008446520999999763
Rb4 Be2 O4,Be-Rb-O,0.01337304000000028
Rb4 Be2 O4,Be-Rb-O,0.006244607999999374
Rb4 Be2 O4,Be-Rb-O,0.0003681419999992386
Be2 Zn2 O4,Be-Zn-O,0.04947859749999939
Rb10 Be2 O5,Be-Rb-O,0.008502842867646798
Rb12 Be2 O5,Be-Rb-O,0.01965432072368367
Be2 Zn3 O5,Be-Zn-O,0.05654547899999951
Rb12 Be2 O6,Be-Rb-O,0.0020659441999999473
Rb8 Be2 O6,Be-Rb-O,0.0
Rb8 Be2 O6,Be-Rb-O,0.007520754375000216
Be2 Zn4 O6,Be-Zn-O,0.02888185333333304
Be2 Zn4 O6,Be-Zn-O,0.05566990666666616
Rb4 Be3 O5,Be-Rb-O,0.0072061195833335034
Rb8 Be3 O5,Be-Rb-O,0.005453934062499499
Be3 Zn5 O8,Be-Zn-O,0.0485594240624998
Cs4 Be4 O6,Be-Cs-O,0.0033026921428573885
Cs4 Be4 O6,Be-Cs-O,0.016050234285714282
Cs4 Be4 O6,Be-Cs-O,0.00214486071428599
Cs4 Be4 O6,Be-Cs-O,0.01603773928571428
Cs8 Be4 O8,Be-Cs-O,0.001793866999999949
Be4 Zn6 O10,Be-Zn-O,0.038168995999999566
Be4 Zn6 O10,Be-Zn-O,0.05095806699999983
Rb4 Be4 O6,Be-Rb-O,0.03435995357142918
Rb4 Be4 O6,Be-Rb-O,0.004271633571428346
Be4 Zn2 O6,Be-Zn-O,0.027870100000000342
Be5 Mo2 O1,Be-Mo-O,1.2314831199999983
Rb6 Be5 O8,Be-Rb-O,0.008231058157894822
Rb6 Be5 O8,Be-Rb-O,0.013327127631579394
Be1 Mo1 O4,Be-Mo-O,0.0016096774999994068
Be1 Mo1 O4,Be-Mo-O,0.0014579225000002083
Be1 Re3 O12,Be-Re-O,0.07312587988281294
Be1 Zn3 O4,Be-Zn-O,0.04300303937499983
Be1 Zn5 O6,Be-Zn-O,0.043464928749998855
Be1 Zn5 O6,Be-Zn-O,0.03232065374999937
Be1 Re2 O8,Be-Re-O,0.0
Be1 Zn7 O8,Be-Zn-O,0.02824139781249979
Tl1 Cd2 O3,Cd-Tl-O,0.03843416069444405
Tl1 Cd2 O3,Cd-Tl-O,0.04083865402777764
Tl4 Cd2 O4,Cd-Tl-O,0.01226532600000052
Tl2 Cd2 O5,Cd-Tl-O,0.05146230666666973
Tl6 Cd2 O7,Cd-Tl-O,0.04521375022222163
Tl1 Cd3 O4,Cd-Tl-O,0.02904142927083253
Tl1 Cd3 O4,Cd-Tl-O,0.038712724270832055
Tl1 Cd3 O4,Cd-Tl-O,0.02617546552083283
Tl1 Cd4 O5,Cd-Tl-O,0.026252978416667183
Tl2 Cd4 O6,Cd-Tl-O,0.03980206152777743
Tl1 Cd5 O6,Cd-Tl-O,0.01599930034722341
Tl1 Cd5 O6,Cd-Tl-O,0.024916357847223125
Tl1 Cd6 O7,Cd-Tl-O,0.039277448154763306
Tl4 Cd6 O9,Cd-Tl-O,0.037101718684211527
Tl1 Cd7 O8,Cd-Tl-O,0.011178630885417817
Tl2 Cd8 O10,Cd-Tl-O,0.023010367916667107
Tl1 Cd9 O10,Cd-Tl-O,0.015019306708333069
Tl2 Cd1 O2,Cd-Tl-O,0.01379890700000086
Cs10 K6 O4,Cs-K-O,0.03426844343793167
Cs10 K6 O4,Cs-K-O,0.025084576437931716
Cs10 Na2 O4,Cs-Na-O,0.04005722450431026
Cs10 Na1 O3,Cs-Na-O,0.05310983001231451
Cs11 K4 O5,Cs-K-O,0.017891352182758613
Cs11 Na2 O5,Cs-Na-O,0.04294661777777753
Cs12 K3 O4,Cs-K-O,0.024266502707803728
Cs13 K2 O3,Cs-K-O,0.027684887180076334
Cs13 K2 O3,Cs-K-O,0.02192554995785434
Cs13 Na2 O5,Cs-Na-O,0.04318699660344816
Cs14 K2 O4,Cs-K-O,0.01823840875517302
Cs14 K2 O4,Cs-K-O,0.0189095797551726
Cs15 Na1 O4,Cs-Na-O,0.04165189971551708
Cs2 Hf2 O5,Cs-Hf-O,0.029277721111109045
Cs2 Hf2 O5,Cs-Hf-O,0.0
Cs2 K10 O2,Cs-K-O,0.013062239285714483
Cs2 K10 O2,Cs-K-O,0.01555672571428568
Cs2 K10 O2,Cs-K-O,0.018933114285714314
Cs2 K10 O2,Cs-K-O,0.012132005714285743
Cs2 K10 O3,Cs-K-O,0.022592136400000573
Cs2 K10 O4,Cs-K-O,0.02061208074999943
Cs2 K11 O2,Cs-K-O,0.02077532046666697
Cs2 K12 O2,Cs-K-O,0.014622072749999937
Cs2 K12 O2,Cs-K-O,0.0253705502499999
Cs2 K2 O1,Cs-K-O,0.025406216213793353
Cs2 K2 O2,Cs-K-O,0.004620691666666676
Cs2 K3 O1,Cs-K-O,0.022792116344827917
Cs2 K4 O2,Cs-K-O,0.026876414750000244
Cs2 K4 O2,Cs-K-O,0.022105132250000548
Cs2 K4 O2,Cs-K-O,0.016801708500000512
Cs2 K4 O2,Cs-K-O,0.030400511000000296
Cs2 K4 O2,Cs-K-O,0.02243981850000054
Cs2 K4 O2,Cs-K-O,0.013754861000000673
Cs2 K4 O2,Cs-K-O,0.01728324225000044
Cs2 K4 O2,Cs-K-O,0.009270429750000364
Cs2 K4 O2,Cs-K-O,0.018744742250000446
Cs2 K4 O2,Cs-K-O,0.016993502250000514
Cs2 K5 O1,Cs-K-O,0.020855787758620625
Cs2 K5 O2,Cs-K-O,0.026021330555556332
Cs2 K5 O2,Cs-K-O,0.026099928333333633
Cs2 K5 O1,Cs-K-O,0.021895374008620738
Cs2 K6 O1,Cs-K-O,0.0227399165632185
Cs2 K6 O2,Cs-K-O,0.022740071200000322
Cs2 K6 O2,Cs-K-O,0.016180952200000487
Cs2 K6 O2,Cs-K-O,0.021350383200000156
Cs2 K6 O2,Cs-K-O,0.02980602620000017
Cs2 K6 O2,Cs-K-O,0.034378509200000185
Cs2 K6 O2,Cs-K-O,0.026984745200000493
Cs2 K6 O2,Cs-K-O,0.006836775200000478
Cs2 K6 O2,Cs-K-O,0.02937310020000039
Cs2 K7 O1,Cs-K-O,0.02183751760689634
Cs2 K7 O2,Cs-K-O,0.024992569000000575
Cs2 K7 O1,Cs-K-O,0.022988114606896648
Cs2 K8 O1,Cs-K-O,0.024080549369906112
Cs2 K8 O2,Cs-K-O,0.030775693833333673
Cs2 K8 O2,Cs-K-O,0.02109141800000014
Cs2 K8 O2,Cs-K-O,0.026364972166666778
Cs2 K8 O2,Cs-K-O,0.02645277299999993
Cs2 K8 O2,Cs-K-O,0.025150838000000064
Cs2 K8 O2,Cs-K-O,0.02927697050000022
Cs2 K9 O1,Cs-K-O,0.026386209172413855
Cs2 K9 O2,Cs-K-O,0.017799028692308205
Cs2 K9 O3,Cs-K-O,0.02053359064285587
Cs2 K9 O3,Cs-K-O,0.018783880642855966
Cs2 Na2 O2,Cs-Na-O,0.034312868333333135
Cs2 Na2 O2,Cs-Na-O,0.060296863333333395
Cs2 Na2 O2,Cs-Na-O,0.06077983999999992
Cs2 Na2 O2,Cs-Na-O,0.01472468333333321
Cs2 Na2 O2,Cs-Na-O,0.03711513333333327
Cs2 Na2 O2,Cs-Na-O,0.053137875
Cs2 Na2 O2,Cs-Na-O,0.03811718333333314
Cs2 Na2 O2,Cs-Na-O,0.03556340000000002
Cs2 Na2 O2,Cs-Na-O,0.03832348666666663
Cs2 Na2 O2,Cs-Na-O,0.03565728333333329
Cs2 Na2 O4,Cs-Na-O,0.05071479833333381
Cs2 Na2 O4,Cs-Na-O,0.020998113333333457
Cs2 Na2 O4,Cs-Na-O,0.0441118033333332
Cs2 Na4 O3,Cs-Na-O,0.059437123333333286
Cs2 Na6 O4,Cs-Na-O,0.05526153416666624
Cs2 Na6 O4,Cs-Na-O,0.029625239166666262
Cs2 Na6 O4,Cs-Na-O,0.0312796099999999
Cs2 Pt2 O2,Cs-Pt-O,0.0
Cs2 Rh4 O8,Cs-Rh-O,0.037291215714285286
Cs2 Rh4 O8,Cs-Rh-O,2.9838571427909244e-05
Cs2 Rh4 O8,Cs-Rh-O,0.0
Cs3 K10 O2,Cs-K-O,0.022708869471264492
Cs3 K11 O2,Cs-K-O,0.025072843066810346
Cs3 K11 O2,Cs-K-O,0.0232599974418104
Cs3 K12 O4,Cs-K-O,0.024364135526316222
Cs3 K13 O3,Cs-K-O,0.02872171400000001
Cs3 K14 O3,Cs-K-O,0.017509913650000097
Cs3 K3 O2,Cs-K-O,0.02145731690517305
Cs3 K3 O2,Cs-K-O,0.020017313155173078
Cs3 K5 O2,Cs-K-O,0.01749353870689685
Cs3 K5 O2,Cs-K-O,0.01526852470689688
Cs3 K5 O2,Cs-K-O,0.02592396870689706
Cs3 K5 O2,Cs-K-O,0.014241178706897006
Cs3 K5 O3,Cs-K-O,0.0
Cs3 K6 O1,Cs-K-O,0.025939498113793036
Cs3 K6 O3,Cs-K-O,0.02334237975000031
Cs3 K7 O1,Cs-K-O,0.02396271528526639
Cs3 K9 O2,Cs-K-O,0.022993666790640077
Cs3 K9 O4,Cs-K-O,0.025498102749999862
Cs3 K1 O1,Cs-K-O,0.02858913809655217
Cs3 Na3 O3,Cs-Na-O,0.05402635222222152
Cs3 Na5 O4,Cs-Na-O,0.05993995416666653
Cs3 Rh2 O6,Cs-Rh-O,0.0
Cs4 Hf2 O6,Cs-Hf-O,0.0
Cs4 K12 O4,Cs-K-O,0.033889367200000464
Cs4 K2 O2,Cs-K-O,0.02190449585344867
Cs4 K2 O2,Cs-K-O,0.011365437103448617
Cs4 K2 O2,Cs-K-O,0.013173983353448548
Cs4 K2 O2,Cs-K-O,0.02320652460344874
Cs4 K3 O2,Cs-K-O,0.0337509841455943
Cs4 K4 O2,Cs-K-O,0.024319202213793467
Cs4 K5 O1,Cs-K-O,0.030345828620689685
Cs4 K6 O2,Cs-K-O,0.02444390217816128
Cs4 K8 O2,Cs-K-O,0.02201115429556655
Cs4 K8 O2,Cs-K-O,0.021008869295566335
Cs4 Na2 O2,Cs-Na-O,0.05303700525862087
Cs4 Na2 O2,Cs-Na-O,0.05337553150862062
Cs4 Na2 O2,Cs-Na-O,0.05300074400862087
Cs4 Na2 O2,Cs-Na-O,0.04916681900862052
Cs4 Na2 O3,Cs-Na-O,0.03522652666666559
Cs4 Na3 O3,Cs-Na-O,0.05604308999999841
Cs4 Na4 O4,Cs-Na-O,0.0382639724999998
Cs4 Na4 O4,Cs-Na-O,0.036004009166666684
Cs4 Na4 O4,Cs-Na-O,0.051464138333332965
Cs4 Na4 O4,Cs-Na-O,0.03509043249999966
Cs4 Na4 O4,Cs-Na-O,0.055044251666666266
Cs4 Na4 O4,Cs-Na-O,0.03494137499999983
Cs4 Na4 O4,Cs-Na-O,0.03226909999999972
Cs4 Na4 O4,Cs-Na-O,0.038415462500000164
Cs4 Na4 O4,Cs-Na-O,0.016680113333333413
Cs4 Na6 O6,Cs-Na-O,0.05526792749999965
Cs4 Pd1 O4,Cs-Pd-O,0.0
Cs4 Pd2 O4,Cs-Pd-O,0.009155579000002412
Cs4 Pt1 O4,Cs-Pt-O,0.0
Cs4 Pt2 O4,Cs-Pt-O,0.025213724666669712
Cs4 Pt2 O4,Cs-Pt-O,0.03689828566666975
Cs4 Pt2 O4,Cs-Pt-O,0.041722829666669625
Cs4 Rh1 O4,Cs-Rh-O,0.007264991666667164
Cs4 Rh2 O6,Cs-Rh-O,0.0
Cs5 K10 O3,Cs-K-O,0.026882371063218446
Cs5 K11 O4,Cs-K-O,0.020678239453448377
Cs5 K5 O2,Cs-K-O,0.03412660510057508
Cs5 K7 O2,Cs-K-O,0.02909395180049268
Cs5 K8 O3,Cs-K-O,0.027039392196120726
Cs5 K1 O2,Cs-K-O,0.00483873855172412
Cs5 Na2 O3,Cs-Na-O,0.045782800000000456
Cs5 Na2 O3,Cs-Na-O,0.053011988000001065
Cs5 Na2 O3,Cs-Na-O,0.05382206400000111
Cs5 Na3 O4,Cs-Na-O,0.05493277583333356
Cs5 Pt2 O4,Cs-Pt-O,0.0
Cs6 Hf2 O7,Cs-Hf-O,0.012664018000003274
Cs6 K2 O2,Cs-K-O,0.018617440096552418
Cs6 K2 O2,Cs-K-O,0.030278133096552473
Cs6 K2 O4,Cs-K-O,0.011431348333333258
Cs6 K2 O4,Cs-K-O,0.02166569249999961
Cs6 K3 O2,Cs-K-O,0.03166978104075291
Cs6 K3 O2,Cs-K-O,0.037249948313480274
Cs6 Na2 O3,Cs-Na-O,0.045974295454545455
Cs6 Na2 O4,Cs-Na-O,0.04311730416666659
Cs6 Na2 O4,Cs-Na-O,0.04605935583333309
Cs6 Na6 O6,Cs-Na-O,0.05665623944444409
Cs6 Na1 O1,Cs-Na-O,0.06927345303879329
Cs6 Na1 O2,Cs-Na-O,0.04332859312260551
Cs6 Pd4 O8,Cs-Pd-O,0.0
Cs6 Pd4 O8,Cs-Pd-O,0.004917025555555732
Cs7 K8 O3,Cs-K-O,0.03421208995977043
Cs7 K1 O2,Cs-K-O,0.017118029255172917
Cs7 K1 O2,Cs-K-O,0.01531097225517275
Cs7 K1 O4,Cs-K-O,0.0060628391666668335
Cs7 Na3 O4,Cs-Na-O,0.06528142357142785
Cs7 Na4 O5,Cs-Na-O,0.04724748999999928
Cs7 Na4 O5,Cs-Na-O,0.053796048124999274
Cs7 Na1 O3,Cs-Na-O,0.04310827454545407
Cs7 Na1 O3,Cs-Na-O,0.05521185000000006
Cs7 Pt3 O6,Cs-Pt-O,0.01885824145834114
Cs8 Hf2 O8,Cs-Hf-O,0.0009946650000003388
Cs8 Hf2 O8,Cs-Hf-O,0.0023929405555556116
Cs8 K2 O2,Cs-K-O,0.020334720425287944
Cs8 K2 O2,Cs-K-O,0.025746157925287783
Cs8 K2 O2,Cs-K-O,0.0214837479252874
Cs8 K8 O4,Cs-K-O,0.027579560213793375
Cs8 K1 O2,Cs-K-O,0.02280520951097209
Cs8 Na1 O2,Cs-Na-O,0.056483990203761714
Cs8 Na1 O2,Cs-Na-O,0.05221010838557971
Cs8 Pt4 O8,Cs-Pt-O,0.017063454166669878
Cs9 K2 O3,Cs-K-O,0.021252294354679346
Cs9 K3 O6,Cs-K-O,0.011864329999999867
Cs9 K6 O4,Cs-K-O,0.026161954036298063
Cs9 Na2 O4,Cs-Na-O,0.042695861333333696
Cs1 K10 O3,Cs-K-O,0.018322209785712307
Cs1 K14 O3,Cs-K-O,0.013536336388889847
Cs1 K2 O6,Cs-K-O,0.08650442777777734
Cs1 K5 O1,Cs-K-O,0.024320962857143247
Cs1 K6 O1,Cs-K-O,0.02445478712499982
Cs1 K6 O1,Cs-K-O,0.018792573374999844
Cs1 K7 O1,Cs-K-O,0.016493996000000122
Cs1 K7 O1,Cs-K-O,0.015557833777777752
Cs1 K8 O2,Cs-K-O,0.02825374245454393
Cs1 K8 O2,Cs-K-O,0.017251616090907973
Cs1 K8 O3,Cs-K-O,0.024293361083332687
Cs1 K9 O2,Cs-K-O,0.009214430333334356
Cs1 K9 O2,Cs-K-O,0.016588569500000983
Cs1 Na1 O2,Cs-Na-O,0.043376065833333755
Ga2 Re2 O10,Ga-Re-O,0.05111658544642683
Ga2 Re2 O10,Ga-Re-O,0.07337314401785555
Ga2 Rh4 O12,Ga-Rh-O,0.010234144777777843
Ga2 Re3 O13,Ga-Re-O,0.0745405947916602
Ga2 Re3 O13,Ga-Re-O,0.0876879803472157
